index,Best Performance
1251,0.07909799331813873
1252,0.18451270076608337
1253,0.2648395686373088
1254,0.12292046558749127
1255,0.14510100106526358
1256,0.1787935098143406
1257,0.1597651504710647
1258,0.13415832548439743
1259,0.11498303486840067
1260,0.19157559717885184
1261,0.30758793940545504
1262,0.1283554967930372
1263,0.11543571357571603
1264,0.1367246582306322
1265,0.1689405899056769
1266,0.13009398789072754
1267,0.17142112179341207
1268,0.12208500718600782
1269,0.1311892587335323
1270,0.32969602335391757
1271,0.12898681160105435
1272,0.11152761926529797
1273,0.16748859554156723
1274,0.12168563581543919
1275,0.13077056356163308
1276,0.13522074949122412
1277,0.13454723298916102
1278,0.1396925413237382
1279,0.1264893179289658
1280,0.12732559275291508
1281,0.09499182326945622
1282,0.10503256085267053
1283,0.08162421470743633
1284,0.15399578486497525
1285,0.17382371637415642
1286,0.3313183637577156
1287,0.14734189584684607
1288,0.21507000496731274
1289,0.13408246227518045
1290,0.15857332641468813
1291,0.1692828252156222
1292,0.12153290821035893
1293,0.12338037767659317
1294,0.16743647123154196
1295,0.12181460894274102
1296,0.22871384726955507
1297,0.17449510795497233
1298,0.22209411923111044
1299,0.2184896169845152
1300,0.14152978358589438
1301,0.15553710104530732
1302,0.13359122720817926
1303,0.12064161501523024
1304,0.11967224823288368
1305,0.08512577515931295
1306,0.15843982297063972
1307,0.08499778325780526
1308,0.1293354745020688
1309,0.1238540570956522
1310,0.11253178980137216
1311,0.23443219705303137
1312,0.16687489146965565
1313,0.18753344890023194
1314,0.3038588258414069
1315,0.1444353672366073
1316,0.08116229920523912
1317,0.19392265052712632
1318,0.1632260814094841
1319,0.12603327549640547
1320,0.09444341564385425
1321,0.1243664153058585
1322,0.11711402085646785
1323,0.15732285907326443
1324,0.1279423188611718
1325,0.1339904962161838
1326,0.27931822699119896
1327,0.12071323057150776
1328,0.175540602109779
1329,0.13049529783568173
1330,0.15515361778583134
1331,0.0940622558351376
1332,0.1234012588871987
1333,0.12526726442064998
1334,0.14820251229910406
1335,0.13703350720733254
1336,0.12443336593352687
1337,0.23618850130760496
1338,0.15171320170838545
1339,0.12360976593860118
1340,0.12558957557691067
1341,0.1405235992877609
1342,0.12029030787284213
1343,0.178433177188574
1344,0.16101237198878937
1345,0.08631837378549936
1346,0.12385881329777444
1347,0.1281578390184356
1348,0.12490108091755091
1349,0.19450342012774305
1350,0.13869967179356504
1351,0.1662662610948575
1352,0.12691140446030133
1353,0.1331163933078569
1354,0.12593154344382815
1355,0.12244768897565553
1356,0.13430636845380348
1357,0.13027356238632803
1358,0.1557885216453164
1359,0.1296604970119134
1360,0.12713078968922084
1361,0.11587488270346609
1362,0.1385889151108847
1363,0.12454162986056151
1364,0.12610236163734664
1365,0.1623143442649954
1366,0.16638422796915578
1367,0.18294001373935595
1368,0.12612411899518625
1369,0.151605123728874
1370,0.20928973682445323
1371,0.11875446900046308
1372,0.17092938099497584
1373,0.22994642652978287
1374,0.1558158427563164
1375,0.11569213362933983
1376,0.1359702528794985
1377,0.11266746839005702
1378,0.14953583739555273
1379,0.22872000133105108
1380,0.11437404817413852
1381,0.19586460638931957
1382,0.12479987800596146
1383,0.13064869358501516
1384,0.12611248016416263
1385,0.12863740930631098
1386,0.11755188010588646
1387,0.2669827446735927
1388,0.13772413721034818
1389,0.17562026756679502
1390,0.18684877484191723
1391,0.13292370833174696
1392,0.13188537537127742
1393,0.19127602379081604
1394,0.15612342617364727
1395,0.13452182372877894
1396,0.18730618681604308
1397,0.12671306166458954
1398,0.13789653007739905
1399,0.1394439745381272
1400,0.12428043242149582
1401,0.13374786371839184
1402,0.16171390010338088
1403,0.1265248942246793
1404,0.07954389259109944
1405,0.10841400084167921
1406,0.1806115153437081
1407,0.13525927515887012
1408,0.11702894396123083
1409,0.1082914047188982
1410,0.17559844992716675
1411,0.13254790656408097
1412,0.1113882422841784
1413,0.1255396654511141
1414,0.17656651489278835
1415,0.11712378487134469
1416,0.11406941540176317
1417,0.16683697803432213
1418,0.18156457272406573
1419,0.12129542559490404
1420,0.1649648987222854
1421,0.1415275894848597
1422,0.18814857424978113
1423,0.1475468031158754
1424,0.13604603513376623
1425,0.26022570604653883
1426,0.16244556702128107
1427,0.13041476327537824
1428,0.18066947861149404
1429,0.14872322396501012
1430,0.1322623215496593
1431,0.14089956221563227
1432,0.2564782653080269
1433,0.15645317641536166
1434,0.13906599592682237
1435,0.14133634867483696
1436,0.1158979464274693
1437,0.13378059024450445
1438,0.11943993777412981
1439,0.2851500740455388
1440,0.13010384006374667
1441,0.24519415840648873
1442,0.28306935316904286
1443,0.08055172889553493
1444,0.11663743007147234
1445,0.1375869521860892
1446,0.13547789591808837
1447,0.25117576101618894
1448,0.14750401218964396
1449,0.10986641425193269
1450,0.17120528327651527
1451,0.19851249179540256
1452,0.1302569804220934
1453,0.16180256477971736
1454,0.17596182216840192
1455,0.16057405949825024
1456,0.12835212068238153
1457,0.11137760136183625
1458,0.11733048217172723
1459,0.12564577239794672
1460,0.13638958895284584
1461,0.2669742145860491
1462,0.16461349461831795
1463,0.17490274448263737
1464,0.2755962037180265
1465,0.21558477523026898
1466,0.14782925498339589
1467,0.19047285388510418
1468,0.1528919071098467
1469,0.12049739830441687
1470,0.31497918170094347
1471,0.12288174716270911
1472,0.17743717368350026
1473,0.14918471703466094
1474,0.13412928932337922
1475,0.08388916628620545
1476,0.13544731930985257
1477,0.3092741541127669
1478,0.16160016421811266
1479,0.11114794313881413
1480,0.257862470181883
1481,0.1229708184283981
1482,0.16182623131333881
1483,0.22205123765873455
1484,0.2852948464680094
1485,0.13026510778495967
1486,0.13172467328287313
1487,0.1663187332747956
1488,0.13991862188352702
1489,0.11801216067000488
1490,0.1320689605007123
1491,0.27715197948840625
1492,0.31736910546122293
1493,0.1959602186121421
1494,0.17676206178120046
1495,0.23611930774203332
1496,0.13419966633896957
1497,0.11813133041174521
1498,0.13739046006458788
1499,0.2054473176635464
1500,0.11354287461145289
1501,0.13931474908737912
1502,0.2307139579000647
1503,0.13286719768936955
1504,0.12375771973699771
1505,0.11598044705693594
1506,0.17909742636735665
1507,0.18877086690494843
1508,0.15282264534385295
1509,0.12977622866188201
1510,0.2362060360956484
1511,0.1448987455947893
1512,0.1217035780645224
1513,0.12900084724601452
1514,0.15589624971818175
1515,0.2673023502481134
1516,0.1343276746976889
1517,0.1380745939848484
1518,0.17354827029953657
1519,0.13333158318175362
1520,0.1712562354280193
1521,0.12372907366484143
1522,0.12432874054053246
1523,0.1368319524982041
1524,0.09013735681581302
1525,0.2064906807538884
1526,0.3317275253086998
1527,0.44325258583189625
1528,0.16274133472903154
1529,0.2275621594519079
1530,0.16938379638483708
1531,0.08800908139150067
1532,0.10792536354102295
1533,0.1636215371923484
1534,0.17223537515492415
1535,0.17007735600534662
1536,0.15532389383187326
1537,0.1675928401832455
1538,0.16615329176692262
1539,0.13042777669223518
1540,0.14552088586005096
1541,0.1272635131436968
1542,0.1699797256289427
1543,0.14050148805980459
1544,0.14123981227379417
1545,0.07896109015462356
1546,0.12411659857679631
1547,0.08519679358613952
1548,0.1277704159847899
1549,0.1308714800474034
1550,0.1332727463552328
1551,0.1752762954180327
1552,0.1307781259617718
1553,0.1436537776500736
1554,0.13159051436478011
1555,0.11811493192392829
1556,0.1002094707064571
1557,0.16675444938002304
1558,0.27524573927542073
1559,0.13238961949477088
1560,0.12413995744021125
1561,0.219820390279292
1562,0.29290707210666056
1563,0.13237161606013342
1564,0.11225751083807213
1565,0.1784861433549679
1566,0.19153389011303507
1567,0.0826896680099611
1568,0.12685596196512125
1569,0.2151280062162493
1570,0.0963683448624283
1571,0.08103865984103699
1572,0.1840019600592211
1573,0.11566897526515581
1574,0.2902735166546668
1575,0.22909271704470294
1576,0.1498349823156647
1577,0.46202209881303913
1578,0.2492344910893248
1579,0.1401494804784637
1580,0.28489593568533794
1581,0.14508960945212615
1582,0.1904715040665846
1583,0.08651008526778858
1584,0.14741016001268067
1585,0.133285239126721
1586,0.13532686631605303
1587,0.17003765198136475
1588,0.12654083113788897
1589,0.11959186075435828
1590,0.13470095301427035
1591,0.157599857959897
1592,0.15698442616855213
1593,0.12993999132899092
1594,0.1444261520541588
1595,0.12908440370495028
1596,0.2994012391417503
1597,0.12266784948537031
1598,0.1295578719225442
1599,0.16069880593834326
1600,0.23632616221901329
1601,0.11604874261619628
1602,0.12677997128816404
1603,0.1329940857349783
1604,0.1322277453689755
1605,0.14729519248659817
1606,0.13070425515427636
1607,0.15589799431223544
1608,0.2665617158734165
1609,0.1161163778768597
1610,0.13580787581626733
1611,0.12162966955194637
1612,0.15526191031318512
1613,0.18926301657609307
1614,0.1280741203666949
1615,0.14346783414957906
1616,0.07795239978235627
1617,0.13863261366936466
1618,0.11731035553409516
1619,0.1306491593017238
1620,0.13401320623363933
1621,0.1611829513117994
1622,0.139523703632599
1623,0.1761126628881053
1624,0.11187688971632559
1625,0.19273294377971964
1626,0.11062197728272541
1627,0.10477104608434536
1628,0.1536137430318653
1629,0.15250417145773448
1630,0.1310908427618065
1631,0.1291774515073693
1632,0.20888008205484662
1633,0.31058874769287
1634,0.133065687560824
1635,0.4176251036968129
1636,0.13839977582451773
1637,0.13354580954808565
1638,0.3381030689864919
1639,0.17001161339754034
1640,0.1282223723392738
1641,0.19435033713332917
1642,0.13016397094341128
1643,0.13516672915373312
1644,0.16799561953158829
1645,0.11728944351089504
1646,0.13274504407469137
1647,0.2657555630913052
1648,0.18269712638167415
1649,0.12182547929885014
1650,0.1992628111453029
1651,0.13237398034230535
1652,0.2431070559429455
1653,0.12486669073469701
1654,0.14476938215149068
1655,0.1250306039682689
1656,0.12932652440240847
1657,0.12027211528388315
1658,0.12289977707486373
1659,0.1190686912832887
1660,0.11765056645548685
1661,0.17665965416098542
1662,0.0867959865443046
1663,0.12284750373478967
1664,0.15362393129609708
1665,0.17847804848917756
1666,0.08622766117330635
1667,0.1391415049422628
1668,0.12612739602884
1669,0.1837632976509425
1670,0.11906180966539356
1671,0.17558634731046172
1672,0.16887333226636575
1673,0.1777348893849449
1674,0.13685333432793367
1675,0.21075736191837588
1676,0.14951675679235443
1677,0.16551935061764936
1678,0.2745655356613316
1679,0.1242375301386572
1680,0.19582972202154794
1681,0.17112770498882526
1682,0.11324163319538444
1683,0.12472140140379259
1684,0.1493634228629452
1685,0.186921237570304
1686,0.17774133044957316
1687,0.1308080787276783
1688,0.1457279127279873
1689,0.13177728346819753
1690,0.17200486495443498
1691,0.21398948744176405
1692,0.12545403825438917
1693,0.17469170172995166
1694,0.11511773326802822
1695,0.11797506368882281
1696,0.20419512410214263
1697,0.15967177356852283
1698,0.09770381973591163
1699,0.14260039209831815
1700,0.15281548923029625
1701,0.13794079453571476
1702,0.20063630372385113
1703,0.13852185516583795
1704,0.13981455089418246
1705,0.12709566801165334
1706,0.2361665152533316
1707,0.15950744370193648
1708,0.11849800878584747
1709,0.080283747747478
1710,0.11790625666367836
1711,0.16694198025495788
1712,0.24929105613136915
1713,0.11519739135493148
1714,0.11946288014196989
1715,0.15701150638140787
1716,0.12384485535656474
1717,0.12535095994830114
1718,0.15993411224089757
1719,0.16438118226412107
1720,0.14332871380363593
1721,0.1229414928159406
1722,0.11573390643511826
1723,0.1727238496257146
1724,0.1867537266176635
1725,0.129160486292909
1726,0.16359761580373652
1727,0.1368857951469912
1728,0.08481390047278206
1729,0.1659565032159473
1730,0.17671964757000058
1731,0.1140962367662751
1732,0.21528704259275322
1733,0.12394725391812796
1734,0.12551582450367132
1735,0.11158327857570026
1736,0.13581796818031258
1737,0.28339695407984383
1738,0.1300291437413974
1739,0.16274203727779496
1740,0.12818990039755593
1741,0.18897897630976915
1742,0.13123815148703358
1743,0.17079594092738215
1744,0.12003520049873853
1745,0.12736349547761988
1746,0.16715413565114853
1747,0.2977006250582665
1748,0.1942683498064282
1749,0.18180088891418333
1750,0.11998948796622173
1751,0.16160570387166892
1752,0.13460345480353816
1753,0.19419058275692722
1754,0.1283763101746865
1755,0.15114213610070754
1756,0.1398657625170732
1757,0.13982314840240145
1758,0.1762214960712276
1759,0.12837204500006746
1760,0.12768624536467496
1761,0.1227343958563264
1762,0.1999152843472054
1763,0.12941835991022563
1764,0.2160117112182325
1765,0.13026328688651967
1766,0.11925558905758395
1767,0.24240749073361184
1768,0.14733128455339667
1769,0.08150830788929225
1770,0.12667175824337343
1771,0.12114656343553606
1772,0.13707176539545066
1773,0.22454253534417337
1774,0.15564579098130632
1775,0.1903381503407992
1776,0.13033445505163574
1777,0.08823011628865939
1778,0.15818612062505172
1779,0.1296459730235671
1780,0.17420168097143698
1781,0.11267048513030815
1782,0.1340727544412932
1783,0.1913040481019761
1784,0.0910976898824401
1785,0.11928249402635584
1786,0.36912052847828536
1787,0.12269215437833428
1788,0.16855915203180621
1789,0.12409708598787868
1790,0.11378860892329244
1791,0.16455789155724346
1792,0.1571884473516543
1793,0.1449377435945123
1794,0.11839295908088303
1795,0.134548395165081
1796,0.12398532723027249
1797,0.12712593935984332
1798,0.1293924978962553
1799,0.1349263485847657
1800,0.129884879517324
1801,0.13856342188628246
1802,0.1371259945070064
1803,0.09594717510746395
1804,0.17916251309615985
1805,0.12780685030261205
1806,0.1215476807039453
1807,0.30083229213047624
1808,0.12358898587714238
1809,0.13805312082983479
1810,0.2748627293261756
1811,0.08886396921944689
1812,0.1801081583879328
1813,0.24857177578251655
1814,0.1688452356572724
1815,0.18222534620480307
1816,0.12539937855291053
1817,0.1227015150465818
1818,0.13317057770025673
1819,0.14358273870829907
1820,0.16662256711510856
1821,0.12890921793080573
1822,0.2008060235300588
1823,0.0965309436489171
1824,0.12238123111839597
1825,0.13831334231837406
1826,0.11670241066177377
1827,0.1311329414239428
1828,0.07811848968621313
1829,0.10084052105745034
1830,0.126030026958095
1831,0.13232784280468665
1832,0.14157098959252645
1833,0.3520026325766921
1834,0.13650368975028795
1835,0.13297730124258117
1836,0.1188901828129272
1837,0.07892692151023897
1838,0.20436799889046006
1839,0.22486762980812025
1840,0.43472312541600805
1841,0.09766778134627326
1842,0.11678141181585557
1843,0.17251594754111887
1844,0.13019844142827844
1845,0.24301327559231958
1846,0.1374267183073438
1847,0.16880580129863743
1848,0.12479945637429457
1849,0.1315224884304285
1850,0.1435427192996618
1851,0.12211723400785444
1852,0.16639176391876656
1853,0.18661322906541025
1854,0.12653303029048493
1855,0.16040698943355206
1856,0.13043808695787257
1857,0.12448277844584386
1858,0.1147689898922284
1859,0.14687679002052179
1860,0.21291306427992002
1861,0.15334400322043953
1862,0.14312937742862544
1863,0.0776123911603872
1864,0.12397024862843227
1865,0.11134284224930928
1866,0.11829447264329059
1867,0.14323651558028452
1868,0.13481320213200906
1869,0.11754731370020215
1870,0.12197168066458182
1871,0.21484222751841028
1872,0.16150103042634617
1873,0.11345588614151957
1874,0.12166213128733518
1875,0.1226001399822701
1876,0.15380567323579922
1877,0.1320804809329158
1878,0.11820573193958536
1879,0.190551853514958
1880,0.16178175678351706
1881,0.15188726592065074
1882,0.16238787673547778
1883,0.09915190910294842
1884,0.20073553204045197
1885,0.12911489397515574
1886,0.0773396068484967
1887,0.13172934792196705
1888,0.13041599458121791
1889,0.1334711594168848
1890,0.13100443568618952
1891,0.1274020501883531
1892,0.12784400108165397
1893,0.1369626036170887
1894,0.13180695974796477
1895,0.08768270913857314
1896,0.16327805426863
1897,0.1630875376295862
1898,0.2463159062226849
1899,0.15588433077334504
1900,0.16821965056887403
1901,0.12914206004723275
1902,0.12757014538238867
1903,0.11828741725885149
1904,0.12929058760734893
1905,0.20598123030555568
1906,0.1231713083356875
1907,0.18271442418689024
1908,0.16286212673531725
1909,0.2907140552011544
1910,0.19695651175129225
1911,0.14884313743266878
1912,0.11085127815608148
1913,0.12365275566366378
1914,0.12952582376275454
1915,0.14351952968502138
1916,0.12519464818811848
1917,0.1261510332696354
1918,0.11369489554574849
1919,0.33683877653416217
1920,0.12703414387748244
1921,0.12808128095787089
1922,0.12937252417037073
1923,0.17814186106893495
1924,0.10478289451858563
1925,0.2526093262948015
1926,0.1665741793188897
1927,0.13212907766822904
1928,0.16389249077887222
1929,0.15063293480414694
1930,0.18250130099042525
1931,0.1398790720191399
1932,0.12208095520636977
1933,0.11822778803249558
1934,0.1399625627001417
1935,0.2673450159945999
1936,0.26729361450540556
1937,0.17981585590235688
1938,0.11798982308595304
1939,0.13385034273495486
1940,0.11600356629015562
1941,0.22066906058864266
1942,0.11869714979479633
1943,0.17910285570610923
1944,0.18947131971143288
1945,0.08750779302078426
1946,0.1435726853360796
1947,0.1111940798517206
1948,0.2349275629263915
1949,0.11698480865835272
1950,0.12080703402344323
1951,0.19265579470428976
1952,0.12262225576445775
1953,0.1384876273550067
1954,0.11910217161755722
1955,0.0833826511329852
1956,0.25704713662905954
1957,0.1259030426312911
1958,0.1392864662502012
1959,0.12450257196342943
1960,0.12224034713106033
1961,0.15529905010170106
1962,0.1436311085542885
1963,0.12285430024734317
1964,0.16477234322932163
1965,0.15052811361689217
1966,0.1638206324701954
1967,0.17285476317905663
1968,0.11307739356570881
1969,0.20609506377877412
1970,0.12165129929914932
1971,0.18596372339051595
1972,0.18313042161791432
1973,0.17649708449609317
1974,0.1268930821913702
1975,0.20243328247848633
1976,0.13365201254341175
1977,0.15713412024032386
1978,0.2991316130937588
1979,0.1863299947442323
1980,0.129746151527219
1981,0.2238104395175435
1982,0.1893482626404321
1983,0.1531143797721945
1984,0.08573882128125523
1985,0.13783177027064797
1986,0.15438607509984162
1987,0.20224006049899174
1988,0.23502842443287528
1989,0.12056824161415067
1990,0.12059461894404791
1991,0.19655089843655138
1992,0.11478837990743947
1993,0.13491601459263533
1994,0.12356918401923235
1995,0.1749492572227928
1996,0.14697097964464356
1997,0.13030022787098264
1998,0.1738852536970664
1999,0.1525357491369476
2000,0.1203329313753044
2001,0.15230851061737025
2002,0.2803325789804062
2003,0.18267487615773814
2004,0.18732806667897534
2005,0.17724094427270104
2006,0.17048643110252687
2007,0.32537656119179087
2008,0.14964432565673924
2009,0.1275168491223982
2010,0.1599233077262138
2011,0.12564749882856455
2012,0.12696183152516963
2013,0.18569345253457786
2014,0.10487872725095769
2015,0.139649880124697
2016,0.16170091408011852
2017,0.13285044126813753
2018,0.1276111978919508
2019,0.14092019223779148
2020,0.1690154921150382
2021,0.13733805855390127
2022,0.12195562085335387
2023,0.12613063730467045
2024,0.1306150911126689
2025,0.1273555794246098
2026,0.1812104617174745
2027,0.183363127186544
2028,0.27597055954035665
2029,0.11088468744498507
2030,0.15163874349321685
2031,0.17170892529694817
2032,0.14482353648813617
2033,0.1286675619600829
2034,0.1351898758674358
2035,0.17435388898695572
2036,0.1297488318358582
2037,0.1624671451500618
2038,0.13575437913533156
2039,0.18926379771910729
2040,0.11258155451983567
2041,0.17134743153287077
2042,0.18189574938295788
2043,0.18385738221293088
2044,0.2464464197916594
2045,0.1171342019403947
2046,0.1317891667288003
2047,0.34243198077276654
2048,0.13345277541736253
2049,0.21148997642950976
2050,0.17643919618330803
2051,0.14473705796248512
2052,0.13618456397880294
2053,0.20247928271111063
2054,0.12021840432663636
2055,0.15932499549543325
2056,0.12124623186512318
2057,0.12274821126673303
2058,0.16083303637076823
2059,0.2197913836048536
2060,0.15405610446407653
2061,0.14988178612417413
2062,0.2453928861373112
2063,0.2628925173238102
2064,0.1584858628845664
2065,0.14502363913500066
2066,0.4767784155659701
2067,0.10755259884713386
2068,0.1443090728756505
2069,0.1438709400748678
2070,0.14383212678262208
2071,0.08581966007757898
2072,0.15812252843256883
2073,0.3077151548093317
2074,0.20100643294301576
2075,0.13053436477555053
2076,0.15220896845614962
2077,0.13504251987095958
2078,0.16515852154045843
2079,0.2824129870168665
2080,0.16008676059862936
2081,0.1096860783249893
2082,0.08359566300429506
2083,0.3458637364577034
2084,0.2902494601439161
2085,0.13193647361080166
2086,0.1202327515634049
2087,0.1290427733749182
2088,0.08136707247601375
2089,0.1599747267134645
2090,0.12731389235809393
2091,0.24587018287689255
2092,0.14090000765899593
2093,0.16921231350905108
2094,0.13536543046437752
2095,0.2989947773702572
2096,0.16586499266461194
2097,0.12292424831428095
2098,0.27275701796407154
2099,0.18909150643943273
2100,0.1682478607548094
2101,0.2058353517855605
2102,0.13065368208118172
2103,0.13928027128632897
2104,0.16589465704840198
2105,0.23800000434741303
2106,0.12638733605270594
2107,0.1218327334125309
2108,0.09031796729177977
2109,0.19476455304202797
2110,0.13166195726649474
2111,0.1142275966984354
2112,0.22359667392491428
2113,0.3661919702182777
2114,0.18612840601892727
2115,0.16442580355496522
2116,0.2812037952211714
2117,0.1285602518780018
2118,0.24474694120420024
2119,0.12210753705993084
2120,0.08630967497960963
2121,0.13514914427599303
2122,0.1355744524505495
2123,0.242265770671965
2124,0.12613842824411228
2125,0.14238259595611416
2126,0.29584231024546065
2127,0.16631081980242096
2128,0.1954035726815111
2129,0.13257416118736678
2130,0.12259097992845965
2131,0.11429533185380816
2132,0.11229768314477759
2133,0.2016214787896711
2134,0.17890564725770658
2135,0.1817755586160081
2136,0.17614860988972741
2137,0.23579686621489734
2138,0.18006921945002735
2139,0.12771352459511587
2140,0.10935833487509768
2141,0.20415793564878013
2142,0.17415584309624843
2143,0.2586981970326444
2144,0.1321282161093229
2145,0.11865747132029336
2146,0.13233663541350194
2147,0.08357694774097267
2148,0.15160904564800298
2149,0.12865551591049504
2150,0.11375626575721097
2151,0.13151370143593039
2152,0.3176187928802263
2153,0.12408529687576433
2154,0.11910599200209365
2155,0.1270149316778346
2156,0.1581287458864806
2157,0.16841850558931917
2158,0.14304618759709428
2159,0.12242675669927792
2160,0.17920085400004054
2161,0.1564474522742974
2162,0.13180206671578498
2163,0.11499099508888451
2164,0.14047018567528047
2165,0.19040795086545537
2166,0.28120559539188544
2167,0.1623057144331515
2168,0.08483219551033173
2169,0.13373147697959123
2170,0.15427432002660235
2171,0.19631042986685918
2172,0.11860531291229724
2173,0.11660834431755558
2174,0.16991191558525645
2175,0.22703399745996206
2176,0.16936849536860807
2177,0.1293801219924154
2178,0.07850163392917917
2179,0.15596845057005296
2180,0.09229767789401637
2181,0.16752128531108296
2182,0.08195939270462178
2183,0.1750748711730766
2184,0.11716734831651014
2185,0.12435719293119751
2186,0.21224916526645948
2187,0.1558078895236025
2188,0.23851579882413662
2189,0.16921495261751152
2190,0.1300734996796776
2191,0.18484738468694087
2192,0.16228864999981468
2193,0.12132211446280883
2194,0.1251246722048195
2195,0.16151855628505168
2196,0.13451797199153437
2197,0.16374459950807205
2198,0.20649714419562967
2199,0.08652497878667312
2200,0.15290687058152813
2201,0.17827158048653208
2202,0.12123207992347691
2203,0.13632312443800595
2204,0.1266879512063105
2205,0.16607138757925774
2206,0.12610791569953814
2207,0.13537284395220825
2208,0.13805901129801534
2209,0.1212026482612472
2210,0.12105693104986096
2211,0.11639438547362255
2212,0.13340374449830722
2213,0.1264034625793089
2214,0.12751472070356307
2215,0.12274127938578668
2216,0.17271764519298485
2217,0.20659464689397486
2218,0.1559407819108573
2219,0.12234541451809258
2220,0.13516774761523323
2221,0.11570620685607953
2222,0.1302117398456352
2223,0.18222667214805122
2224,0.16099115438150663
2225,0.19573313811124637
2226,0.1333537530130487
2227,0.17838542225137724
2228,0.12841327599684207
2229,0.19339479079850444
2230,0.11281774048908152
2231,0.17548802130226182
2232,0.24419015297398114
2233,0.13692854927948844
2234,0.08378700649708631
2235,0.11953779633916396
2236,0.1512856674800739
2237,0.19646803313189948
2238,0.08814043603332769
2239,0.183963822482694
2240,0.17038788178501738
2241,0.12204840078986676
2242,0.12496831232162575
2243,0.3328522139959707
2244,0.208165130961796
2245,0.30533956881583063
2246,0.1974085668094484
2247,0.11909488696949024
2248,0.1240029193981987
2249,0.1276685603337862
2250,0.1252600594085038
2251,0.1468824659529541
2252,0.18525686891219056
2253,0.08362907983858059
2254,0.1619847836843714
2255,0.2661388190584138
2256,0.12418587703566894
2257,0.11191689359220053
2258,0.11512888897223532
2259,0.13134790724905898
2260,0.07882314010010777
2261,0.1968785862062215
2262,0.12577873513076088
2263,0.2618385865818407
2264,0.2887957493476117
2265,0.12114414033082144
2266,0.240005254924171
2267,0.1363303452200852
2268,0.1276358964744275
2269,0.1239965557406399
2270,0.13492313255311061
2271,0.13831240871450087
2272,0.2247594140008295
2273,0.12991463594088853
2274,0.17781634749030809
2275,0.09481011005578156
2276,0.19924536511598212
2277,0.14937048516036508
2278,0.18662063738353782
2279,0.08397898509613207
2280,0.12138933791694917
2281,0.25499914895521447
2282,0.14816746472279663
2283,0.2403149366563227
2284,0.16536509744329478
2285,0.20027994013755554
2286,0.2113886193256499
2287,0.13805546730066112
2288,0.24864528818641804
2289,0.2955982871680227
2290,0.18390502398641997
2291,0.13777958114129388
2292,0.16428307267112843
2293,0.14745678158997938
2294,0.07854218065188859
2295,0.11865373360822584
2296,0.11982604843600667
2297,0.33309982466118854
2298,0.1300009904775783
2299,0.22756689626361415
2300,0.18942312786934123
2301,0.1678758960781821
2302,0.26587881321133244
2303,0.1456979083866894
2304,0.1308311666772726
2305,0.11910764406713081
2306,0.07753956303974835
2307,0.2701243297017282
2308,0.18719347591207314
2309,0.15916910428333778
2310,0.18128620568490475
2311,0.11743570277027056
2312,0.14823191587593149
2313,0.12399656179053127
2314,0.1183860778087695
2315,0.08533790165753109
2316,0.13236246947085814
2317,0.23305761467148617
2318,0.17283395768002424
2319,0.1252334859928974
2320,0.12658809926149817
2321,0.16447233242485368
2322,0.17650871470878587
2323,0.15611162303414589
2324,0.1758142209461864
2325,0.09186031613889852
2326,0.1236563412444597
2327,0.13617998110445637
2328,0.20838058668818793
2329,0.13332618173367045
2330,0.12518899346714224
2331,0.12261828921196236
2332,0.27862983793215856
2333,0.12930817325465516
2334,0.133526070002971
2335,0.14972626059607286
2336,0.20910518403555767
2337,0.1581670237179136
2338,0.23958663081935483
2339,0.14050933659733603
2340,0.12656876276312826
2341,0.1767425413091627
2342,0.11513817239872712
2343,0.08005134290426642
2344,0.17377085133401363
2345,0.13001121887905115
2346,0.17447087147915658
2347,0.1322272408274568
2348,0.13738193461386428
2349,0.15023430778880534
2350,0.12654311758852793
2351,0.22976027952271935
2352,0.13127557269720427
2353,0.19504986834018448
2354,0.1699917450891296
2355,0.21364070828408935
2356,0.1383598371963704
2357,0.13742887219581174
2358,0.14467949111802633
2359,0.1893117723039026
2360,0.17851626548105287
2361,0.16300129702854332
2362,0.17271727157155578
2363,0.3809143908684188
2364,0.1864388000043374
2365,0.12387528261447306
2366,0.16565911845867137
2367,0.2257694732778463
2368,0.14073543814854145
2369,0.2847279349241904
2370,0.11053775287984617
2371,0.16433652408309185
2372,0.12084374834758271
2373,0.13031821116974113
2374,0.1312136095584586
2375,0.11854518009265465
2376,0.2124129083779704
2377,0.17069161636459182
2378,0.12326128516179989
2379,0.15837741699646668
2380,0.21945378182782438
2381,0.1556058638009272
2382,0.12327674279136425
2383,0.16782039184779
2384,0.20148143794858947
2385,0.16076126411215177
2386,0.08361951891062791
2387,0.1826368334692681
2388,0.1752394493366523
2389,0.15831738010548727
2390,0.1553879163053069
2391,0.13235812190327714
2392,0.14575684517083945
2393,0.14326271957078704
2394,0.17471546308990513
2395,0.16220810108097466
2396,0.12868699199740452
2397,0.11882206614377412
2398,0.10701013115068851
2399,0.210703407730662
2400,0.1160159027666289
2401,0.13099842530813038
2402,0.16433765294775934
2403,0.17970986837484315
2404,0.08301851130805436
2405,0.1248319727738317
2406,0.19509418714074855
2407,0.18173448370619236
2408,0.12526623412576451
2409,0.1262928352124915
2410,0.12503636428468062
2411,0.4319496148191913
2412,0.182231667222192
2413,0.20975041957622667
2414,0.19945556634484732
2415,0.19849671587971426
2416,0.1263220747561035
2417,0.18700240389972791
2418,0.17524070609976547
